season,year,hour,day,count
1,0,12,4,72
1,0,13,4,80
1,0,14,4,78
1,0,15,4,68
1,0,16,4,71
1,0,17,4,202
1,0,18,4,167
1,0,19,4,106
1,0,20,4,70
1,0,21,4,51
1,0,22,4,53
1,0,23,4,23
1,0,0,5,12
1,0,1,5,4
1,0,2,5,2
1,0,3,5,1
1,0,4,5,1
1,0,5,5,7
1,0,6,5,29
1,0,7,5,83
1,0,8,5,228
1,0,9,5,150
1,0,10,5,66
1,0,11,5,89
1,0,12,5,97
1,0,13,5,87
1,0,14,5,95
1,0,15,5,106
1,0,16,5,118
1,0,17,5,228
1,0,18,5,187
1,0,19,5,107
1,0,20,5,87
1,0,21,5,70
1,0,22,5,44
1,0,23,5,46
1,0,0,6,19
1,0,1,6,25
1,0,2,6,20
1,0,3,6,2
1,0,4,6,1
1,0,5,6,3
1,0,6,6,4
1,0,7,6,15
1,0,8,6,45
1,0,9,6,63
1,0,10,6,103
1,0,11,6,159
1,0,12,6,167
1,0,13,6,190
1,0,14,6,198
1,0,15,6,205
1,0,16,6,204
1,0,17,6,164
1,0,18,6,152
1,0,19,6,89
1,0,20,6,70
1,0,21,6,72
1,0,22,6,63
1,0,23,6,44
1,0,0,0,52
1,0,1,0,39
1,0,2,0,32
1,0,3,0,11
1,0,4,0,3
1,0,6,0,2
1,0,7,0,5
1,0,8,0,9
1,0,9,0,22
1,0,10,0,31
1,0,11,0,62
1,0,12,0,79
1,0,13,0,105
1,0,14,0,39
1,0,15,0,7
1,0,16,0,11
1,0,17,0,25
1,0,18,0,23
1,0,19,0,11
1,0,20,0,11
1,0,21,0,7
1,0,22,0,10
1,0,23,0,9
1,0,0,1,4
1,0,1,1,2
1,0,3,1,1
1,0,4,1,1
1,0,5,1,1
1,0,6,1,34
1,0,7,1,91
1,0,8,1,211
1,0,9,1,134
1,0,10,1,58
1,0,11,1,60
1,0,12,1,96
1,0,13,1,70
1,0,14,1,77
1,0,15,1,96
1,0,16,1,122
1,0,17,1,233
1,0,18,1,233
1,0,19,1,145
1,0,20,1,92
1,0,21,1,54
1,0,22,1,35
1,0,23,1,22
1,0,0,2,10
1,0,1,2,4
1,0,2,2,1
1,0,3,2,7
1,0,4,2,2
1,0,5,2,10
1,0,6,2,45
1,0,7,2,128
1,0,8,2,257
1,0,9,2,151
1,0,10,2,71
1,0,11,2,78
1,0,12,2,99
1,0,13,2,98
1,0,14,2,72
1,0,15,2,112
1,0,16,2,108
1,0,17,2,248
1,0,18,2,235
1,0,19,2,150
1,0,20,2,76
1,0,21,2,75
1,0,22,2,55
1,0,23,2,41
1,0,0,3,9
1,0,1,3,4
1,0,2,3,2
1,0,3,3,3
1,0,4,3,2
1,0,5,3,8
1,0,6,3,49
1,0,7,3,141
1,0,8,3,249
1,0,9,3,141
1,0,10,3,57
1,0,11,3,59
1,0,12,3,98
1,0,13,3,99
1,0,14,3,71
1,0,15,3,79
1,0,16,3,112
1,0,17,3,194
1,0,18,3,188
1,0,19,3,134
1,0,20,3,91
1,0,21,3,62
1,0,22,3,21
1,0,23,3,18
1,0,0,4,3
1,0,1,4,2
1,0,2,4,1
1,0,5,4,3
1,0,6,4,12
1,0,7,4,37
1,0,8,4,44
1,0,9,4,24
1,0,10,4,17
1,0,11,4,11
1,0,12,4,34
1,0,13,4,12
1,0,14,4,12
1,0,15,4,14
1,0,16,4,21
1,0,17,4,111
1,0,18,4,82
1,0,19,4,56
1,0,20,4,38
1,0,21,4,28
1,0,22,4,34
1,0,23,4,27
1,0,0,5,6
1,0,1,5,8
1,0,2,5,5
1,0,3,5,2
1,0,5,5,7
1,0,6,5,32
1,0,7,5,114
1,0,8,5,259
1,0,9,5,156
1,0,10,5,78
1,0,11,5,81
1,0,12,5,111
1,0,13,5,107
1,0,14,5,89
1,0,15,5,85
1,0,16,5,113
1,0,17,5,223
1,0,18,5,153
1,0,19,5,118
1,0,20,5,76
1,0,21,5,53
1,0,22,5,64
1,0,23,5,37
1,0,0,6,34
1,0,1,6,18
1,0,2,6,14
1,0,3,6,7
1,0,4,6,1
1,0,5,6,2
1,0,6,6,4
1,0,7,6,23
1,0,8,6,53
1,0,9,6,101
1,0,10,6,99
1,0,11,6,119
1,0,12,6,158
1,0,13,6,157
1,0,14,6,166
1,0,15,6,182
1,0,16,6,244
1,0,17,6,213
1,0,18,6,145
1,0,19,6,112
1,0,20,6,86
1,0,21,6,82
1,0,22,6,63
1,0,23,6,49
1,0,0,0,38
1,0,1,0,33
1,0,3,0,23
1,0,4,0,13
1,0,5,0,3
1,0,6,0,2
1,0,7,0,10
1,0,8,0,34
1,0,9,0,44
1,0,10,0,122
1,0,11,0,181
1,0,12,0,194
1,0,13,0,221
1,0,14,0,250
1,0,15,0,304
1,0,16,0,256
1,0,17,0,241
1,0,18,0,147
1,0,19,0,101
1,0,20,0,77
1,0,21,0,58
1,0,22,0,37
1,0,23,0,28
1,0,0,1,11
1,0,1,1,1
1,0,2,1,1
1,0,3,1,3
1,0,5,1,8
1,0,6,1,28
1,0,7,1,88
1,0,8,1,241
1,0,9,1,140
1,0,10,1,84
1,0,11,1,71
1,0,12,1,94
1,0,13,1,75
1,0,14,1,79
1,0,15,1,101
1,0,16,1,107
1,0,17,1,271
1,0,18,1,235
1,0,19,1,150
1,0,20,1,129
1,0,21,1,63
1,0,22,1,47
1,0,23,1,19
1,0,0,2,14
1,0,1,2,10
1,0,2,2,3
1,0,4,2,2
1,0,5,2,11
1,0,6,2,35
1,0,7,2,119
1,0,8,2,282
1,0,9,2,157
1,0,10,2,78
1,0,11,2,78
1,0,12,2,102
1,0,13,2,97
1,0,14,2,88
1,0,15,2,90
1,0,16,2,114
1,0,17,2,217
1,0,18,2,225
1,0,19,2,152
1,0,20,2,88
1,0,21,2,55
1,0,22,2,21
1,0,23,2,18
1,0,0,3,8
1,0,1,3,3
1,0,3,3,3
1,0,4,3,1
1,0,5,3,3
1,0,6,3,31
1,0,7,3,111
1,0,8,3,253
1,0,9,3,154
1,0,10,3,68
1,0,11,3,75
1,0,12,3,88
1,0,13,3,99
1,0,14,3,100
1,0,15,3,101
1,0,16,3,151
1,0,17,3,253
1,0,18,3,237
1,0,19,3,168
1,0,20,3,121
1,0,21,3,78
1,0,22,3,59
1,0,23,3,27
1,0,0,4,23
1,0,1,4,12
1,0,2,4,8
1,0,3,4,2
1,0,4,4,3
1,0,5,4,13
1,0,6,4,51
1,0,7,4,140
1,0,8,4,299
1,0,9,4,185
1,0,10,4,78
1,0,11,4,86
1,0,12,4,105
1,0,13,4,111
1,0,14,4,119
1,0,15,4,125
1,0,16,4,142
1,0,17,4,313
1,0,18,4,310
1,0,19,4,207
1,0,20,4,137
1,0,21,4,138
1,0,22,4,87
1,0,23,4,50
1,0,0,5,29
1,0,1,5,16
1,0,2,5,14
1,0,3,5,5
1,0,5,5,10
1,0,6,5,36
1,0,7,5,123
1,0,8,5,280
1,0,9,5,210
1,0,10,5,117
1,0,11,5,159
1,0,12,5,195
1,0,13,5,175
1,0,14,5,174
1,0,15,5,173
1,0,16,5,204
1,0,17,5,332
1,0,18,5,331
1,0,19,5,190
1,0,20,5,149
1,0,21,5,113
1,0,22,5,118
1,0,23,5,86
1,0,0,6,76
1,0,1,6,51
1,0,2,6,25
1,0,3,6,8
1,0,4,6,3
1,0,5,6,2
1,0,6,6,10
1,0,7,6,13
1,0,8,6,48
1,0,9,6,76
1,0,10,6,140
1,0,11,6,196
1,0,12,6,267
1,0,13,6,301
1,0,14,6,312
1,0,15,6,313
1,0,16,6,304
1,0,17,6,278
1,0,18,6,217
1,0,19,6,154
1,0,20,6,108
1,0,21,6,93
1,0,22,6,72
1,0,23,6,50
1,0,0,0,40
1,0,1,0,24
1,0,2,0,30
1,0,3,0,12
1,0,4,0,3
1,0,5,0,9
1,0,6,0,4
1,0,7,0,14
1,0,8,0,37
1,0,9,0,78
1,0,10,0,136
1,0,11,0,203
1,0,12,0,228
1,0,13,0,203
1,0,14,0,279
1,0,15,0,308
1,0,16,0,224
1,0,17,0,226
1,0,18,0,156
1,0,19,0,79
1,0,20,0,67
1,0,21,0,49
1,0,22,0,38
1,0,23,0,24
2,0,0,1,13
2,0,1,1,7
2,0,2,1,6
2,0,3,1,1
2,0,5,1,2
2,0,6,1,32
2,0,7,1,18
2,0,8,1,98
2,0,9,1,127
2,0,10,1,62
2,0,11,1,79
2,0,12,1,81
2,0,13,1,112
2,0,14,1,101
2,0,15,1,107
2,0,16,1,141
2,0,17,1,272
2,0,18,1,276
2,0,19,1,221
2,0,20,1,122
2,0,21,1,91
2,0,22,1,78
2,0,23,1,30
2,0,0,2,11
2,0,1,2,19
2,0,2,2,1
2,0,3,2,5
2,0,4,2,1
2,0,5,2,12
2,0,6,2,60
2,0,7,2,136
2,0,8,2,336
2,0,9,2,178
2,0,10,2,124
2,0,11,2,86
2,0,12,2,121
2,0,13,2,106
2,0,14,2,101
2,0,15,2,134
2,0,16,2,165
2,0,17,2,307
2,0,18,2,312
2,0,19,2,164
2,0,20,2,135
2,0,21,2,87
2,0,22,2,70
2,0,23,2,32
2,0,0,3,11
2,0,1,3,7
2,0,2,3,2
2,0,3,3,3
2,0,5,3,10
2,0,6,3,44
2,0,7,3,118
2,0,8,3,261
2,0,9,3,182
2,0,10,3,75
2,0,11,3,71
2,0,12,3,87
2,0,13,3,108
2,0,14,3,84
2,0,15,3,85
2,0,16,3,136
2,0,17,3,273
2,0,18,3,238
2,0,19,3,159
2,0,20,3,75
2,0,21,3,22
2,0,22,3,44
2,0,23,3,26
2,0,0,4,11
2,0,1,4,3
2,0,2,4,6
2,0,3,4,1
2,0,4,4,1
2,0,5,4,9
2,0,6,4,41
2,0,7,4,108
2,0,8,4,124
2,0,9,4,97
2,0,10,4,65
2,0,11,4,71
2,0,12,4,94
2,0,13,4,101
2,0,14,4,83
2,0,15,4,90
2,0,16,4,84
2,0,17,4,233
2,0,18,4,214
2,0,19,4,138
2,0,20,4,118
2,0,21,4,78
2,0,22,4,62
2,0,23,4,33
2,0,0,5,18
2,0,1,5,5
2,0,2,5,5
2,0,3,5,2
2,0,4,5,5
2,0,5,5,9
2,0,6,5,32
2,0,7,5,104
2,0,8,5,237
2,0,9,5,166
2,0,10,5,68
2,0,11,5,75
2,0,12,5,145
2,0,13,5,138
2,0,14,5,133
2,0,15,5,122
2,0,16,5,150
2,0,17,5,225
2,0,18,5,198
2,0,19,5,135
2,0,20,5,81
2,0,21,5,75
2,0,22,5,43
2,0,23,5,39
2,0,0,6,28
2,0,1,6,27
2,0,2,6,25
2,0,3,6,9
2,0,4,6,6
2,0,5,6,8
2,0,6,6,10
2,0,7,6,41
2,0,8,6,66
2,0,9,6,100
2,0,10,6,125
2,0,11,6,168
2,0,12,6,227
2,0,13,6,239
2,0,14,6,216
2,0,15,6,219
2,0,16,6,248
2,0,17,6,203
2,0,18,6,153
2,0,19,6,138
2,0,20,6,85
2,0,21,6,51
2,0,22,6,63
2,0,23,6,41
2,0,0,0,31
2,0,1,0,20
2,0,2,0,21
2,0,3,0,14
2,0,4,0,6
2,0,6,0,2
2,0,7,0,7
2,0,8,0,14
2,0,9,0,54
2,0,10,0,86
2,0,11,0,108
2,0,12,0,163
2,0,13,0,147
2,0,14,0,164
2,0,15,0,172
2,0,16,0,143
2,0,17,0,159
2,0,18,0,137
2,0,19,0,103
2,0,20,0,57
2,0,21,0,36
2,0,22,0,30
2,0,23,0,19
2,0,0,1,12
2,0,1,1,6
2,0,2,1,5
2,0,3,1,2
2,0,5,1,8
2,0,6,1,40
2,0,7,1,110
2,0,8,1,254
2,0,9,1,121
2,0,10,1,69
2,0,11,1,57
2,0,12,1,79
2,0,13,1,83
2,0,14,1,80
2,0,15,1,72
2,0,16,1,132
2,0,17,1,252
2,0,18,1,241
2,0,19,1,173
2,0,20,1,112
2,0,21,1,61
2,0,22,1,40
2,0,23,1,19
2,0,0,2,16
2,0,1,2,4
2,0,2,2,3
2,0,3,2,3
2,0,4,2,2
2,0,5,2,8
2,0,6,2,50
2,0,7,2,133
2,0,8,2,287
2,0,9,2,172
2,0,10,2,59
2,0,11,2,81
2,0,12,2,106
2,0,13,2,104
2,0,14,2,86
2,0,15,2,87
2,0,16,2,136
2,0,17,2,299
2,0,18,2,294
2,0,19,2,190
2,0,20,2,132
2,0,21,2,83
2,0,22,2,55
2,0,23,2,35
2,0,0,3,11
2,0,1,3,10
2,0,2,3,4
2,0,3,3,4
2,0,4,3,1
2,0,5,3,7
2,0,6,3,48
2,0,7,3,136
2,0,8,3,263
2,0,9,3,154
2,0,10,3,64
2,0,11,3,90
2,0,12,3,80
2,0,13,3,98
2,0,14,3,80
2,0,15,3,70
2,0,16,3,36
2,0,17,3,116
2,0,18,3,85
2,0,19,3,72
2,0,20,3,44
2,0,21,3,27
2,0,22,3,24
2,0,23,3,12
2,0,0,4,3
2,0,1,4,5
2,0,2,4,5
2,0,3,4,1
2,0,4,4,2
2,0,5,4,8
2,0,6,4,36
2,0,7,4,92
2,0,8,4,192
2,0,9,4,132
2,0,10,4,69
2,0,11,4,58
2,0,12,4,90
2,0,13,4,68
2,0,14,4,76
2,0,15,4,65
2,0,16,4,85
2,0,17,4,168
2,0,18,4,177
2,0,19,4,130
2,0,20,4,85
2,0,21,4,60
2,0,22,4,51
2,0,23,4,27
2,0,0,5,6
2,0,1,5,4
2,0,2,5,7
2,0,3,5,4
2,0,4,5,3
2,0,5,5,12
2,0,6,5,28
2,0,7,5,95
2,0,8,5,206
2,0,9,5,173
2,0,10,5,75
2,0,11,5,89
2,0,12,5,95
2,0,13,5,110
2,0,14,5,87
2,0,15,5,111
2,0,16,5,167
2,0,17,5,281
2,0,18,5,241
2,0,19,5,136
2,0,20,5,77
2,0,21,5,93
2,0,22,5,74
2,0,23,5,53
2,0,0,6,32
2,0,1,6,32
2,0,2,6,21
2,0,3,6,9
2,0,4,6,5
2,0,5,6,5
2,0,6,6,12
2,0,7,6,18
2,0,8,6,55
2,0,9,6,87
2,0,10,6,154
2,0,11,6,198
2,0,12,6,184
2,0,13,6,137
2,0,14,6,190
2,0,15,6,136
2,0,16,6,196
2,0,17,6,184
2,0,18,6,179
2,0,19,6,148
2,0,20,6,85
2,0,21,6,77
2,0,22,6,55
2,0,23,6,53
2,0,0,0,39
2,0,1,0,34
2,0,2,0,24
2,0,3,0,11
2,0,4,0,3
2,0,5,0,5
2,0,6,0,33
2,0,7,0,33
2,0,8,0,62
2,0,9,0,142
2,0,10,0,215
2,0,11,0,243
2,0,12,0,313
2,0,13,0,367
2,0,14,0,349
2,0,15,0,292
2,0,16,0,303
2,0,17,0,274
2,0,18,0,172
2,0,19,0,144
2,0,20,0,79
2,0,21,0,45
2,0,22,0,36
2,0,23,0,31
2,0,0,1,6
2,0,1,1,11
2,0,2,1,2
2,0,3,1,1
2,0,4,1,2
2,0,5,1,7
2,0,6,1,46
2,0,7,1,157
2,0,8,1,339
2,0,9,1,158
2,0,10,1,90
2,0,11,1,124
2,0,12,1,157
2,0,13,1,139
2,0,14,1,123
2,0,15,1,143
2,0,16,1,189
2,0,17,1,366
2,0,18,1,386
2,0,19,1,278
2,0,20,1,173
2,0,21,1,95
2,0,22,1,75
2,0,23,1,48
2,0,0,2,22
2,0,1,2,15
2,0,2,2,5
2,0,3,2,4
2,0,4,2,2
2,0,5,2,5
2,0,6,2,38
2,0,7,2,134
2,0,8,2,157
2,0,9,2,46
2,0,10,2,28
2,0,11,2,19
2,0,12,2,38
2,0,13,2,56
2,0,14,2,76
2,0,15,2,68
2,0,16,2,130
2,0,17,2,273
2,0,18,2,267
2,0,19,2,160
2,0,20,2,91
2,0,21,2,89
2,0,22,2,46
2,0,23,2,26
2,0,0,3,15
2,0,1,3,2
2,0,2,3,5
2,0,3,3,4
2,0,4,3,1
2,0,5,3,13
2,0,6,3,56
2,0,7,3,133
2,0,8,3,325
2,0,9,3,165
2,0,10,3,69
2,0,11,3,93
2,0,12,3,134
2,0,13,3,112
2,0,14,3,115
2,0,15,3,117
2,0,16,3,169
2,0,17,3,356
2,0,18,3,325
2,0,19,3,232
2,0,20,3,141
2,0,21,3,102
2,0,22,3,84
2,0,23,3,40
2,0,0,4,20
2,0,1,4,13
2,0,2,4,7
2,0,3,4,3
2,0,4,4,1
2,0,5,4,6
2,0,6,4,64
2,0,7,4,160
2,0,8,4,314
2,0,9,4,170
2,0,10,4,95
2,0,11,4,122
2,0,12,4,153
2,0,13,4,135
2,0,14,4,157
2,0,15,4,160
2,0,16,4,213
2,0,17,4,343
2,0,18,4,333
2,0,19,4,226
2,0,20,4,203
2,0,21,4,108
2,0,22,4,81
2,0,23,4,54
2,0,0,5,25
2,0,1,5,9
2,0,2,5,13
2,0,3,5,1
2,0,4,5,1
2,0,5,5,9
2,0,6,5,35
2,0,7,5,113
2,0,8,5,221
2,0,9,5,185
2,0,10,5,73
2,0,11,5,98
2,0,12,5,80
2,0,13,5,42
2,0,14,5,15
2,0,15,5,25
2,0,16,5,60
2,0,17,5,148
2,0,18,5,62
2,0,19,5,53
2,0,20,5,63
2,0,21,5,54
2,0,22,5,51
2,0,23,5,35
2,0,0,6,31
2,0,1,6,20
2,0,2,6,17
2,0,3,6,14
2,0,4,6,3
2,0,5,6,5
2,0,6,6,13
2,0,7,6,21
2,0,8,6,54
2,0,9,6,98
2,0,10,6,133
2,0,11,6,142
2,0,12,6,202
2,0,13,6,222
2,0,14,6,212
2,0,15,6,201
2,0,16,6,191
2,0,17,6,257
2,0,18,6,177
2,0,19,6,130
2,0,20,6,93
2,0,21,6,75
2,0,22,6,87
2,0,23,6,57
2,0,0,0,53
2,0,1,0,37
2,0,2,0,36
2,0,3,0,16
2,0,4,0,5
2,0,5,0,4
2,0,6,0,4
2,0,7,0,10
2,0,8,0,55
2,0,9,0,81
2,0,10,0,150
2,0,11,0,202
2,0,12,0,230
2,0,13,0,263
2,0,14,0,281
2,0,15,0,297
2,0,16,0,288
2,0,17,0,236
2,0,18,0,240
2,0,19,0,131
2,0,20,0,92
2,0,21,0,95
2,0,22,0,57
2,0,23,0,32
2,0,0,1,23
2,0,1,1,4
2,0,2,1,9
2,0,4,1,1
2,0,5,1,13
2,0,6,1,61
2,0,7,1,176
2,0,8,1,314
2,0,9,1,165
2,0,10,1,96
2,0,11,1,104
2,0,12,1,134
2,0,13,1,139
2,0,14,1,145
2,0,15,1,141
2,0,16,1,235
2,0,17,1,452
2,0,18,1,383
2,0,19,1,284
2,0,20,1,166
2,0,21,1,158
2,0,22,1,91
2,0,23,1,54
2,0,0,2,24
2,0,1,2,13
2,0,2,2,14
2,0,3,2,1
2,0,4,2,6
2,0,5,2,16
2,0,6,2,58
2,0,7,2,189
2,0,8,2,226
2,0,9,2,54
2,0,10,2,40
2,0,11,2,49
2,0,12,2,92
2,0,13,2,106
2,0,14,2,44
2,0,15,2,78
2,0,16,2,99
2,0,17,2,291
2,0,18,2,224
2,0,19,2,130
2,0,20,2,103
2,0,21,2,84
2,0,22,2,54
2,0,23,2,39
2,0,0,3,15
2,0,1,3,1
2,0,2,3,2
2,0,3,3,2
2,0,4,3,3
2,0,5,3,5
2,0,6,3,34
2,0,7,3,70
2,0,8,3,164
2,0,9,3,65
2,0,10,3,46
2,0,11,3,61
2,0,12,3,95
2,0,13,3,61
2,0,14,3,106
2,0,15,3,81
2,0,16,3,142
2,0,17,3,309
2,0,18,3,321
2,0,19,3,175
2,0,20,3,126
2,0,21,3,117
2,0,22,3,99
2,0,23,3,62
2,0,0,4,21
2,0,1,4,10
2,0,2,4,3
2,0,3,4,2
2,0,4,4,9
2,0,5,4,14
2,0,6,4,70
2,0,7,4,193
2,0,8,4,337
2,0,9,4,170
2,0,10,4,89
2,0,11,4,115
2,0,12,4,145
2,0,13,4,159
2,0,14,4,137
2,0,15,4,142
2,0,16,4,202
2,0,17,4,388
2,0,18,4,337
2,0,19,4,259
2,0,20,4,169
2,0,21,4,145
2,0,22,4,104
2,0,23,4,47
2,0,0,5,27
2,0,1,5,15
2,0,2,5,18
2,0,3,5,3
2,0,4,5,3
2,0,5,5,13
2,0,6,5,47
2,0,7,5,149
2,0,8,5,300
2,0,9,5,178
2,0,10,5,122
2,0,11,5,136
2,0,12,5,200
2,0,13,5,180
2,0,14,5,163
2,0,15,5,162
2,0,16,5,243
2,0,17,5,331
2,0,18,5,263
2,0,19,5,209
2,0,20,5,118
2,0,21,5,102
2,0,22,5,80
2,0,23,5,64
2,0,0,6,43
2,0,1,6,33
2,0,2,6,24
2,0,3,6,14
2,0,4,6,5
2,0,5,6,4
2,0,6,6,10
2,0,7,6,21
2,0,8,6,45
2,0,9,6,29
2,0,10,6,22
2,0,11,6,31
2,0,12,6,32
2,0,13,6,58
2,0,14,6,63
2,0,15,6,78
2,0,16,6,33
2,0,17,6,15
2,0,18,6,38
2,0,19,6,71
2,0,20,6,53
2,0,21,6,14
2,0,22,6,24
2,0,23,6,35
2,0,0,0,33
2,0,1,0,31
2,0,2,0,29
2,0,3,0,25
2,0,4,0,7
2,0,5,0,3
2,0,6,0,8
2,0,7,0,16
2,0,8,0,43
2,0,9,0,102
2,0,10,0,211
2,0,11,0,304
2,0,12,0,354
2,0,13,0,343
2,0,14,0,361
2,0,15,0,388
2,0,16,0,343
2,0,17,0,306
2,0,18,0,277
2,0,19,0,210
2,0,20,0,141
2,0,21,0,83
2,0,22,0,70
2,0,23,0,56
2,0,0,1,39
2,0,1,1,19
2,0,2,1,16
2,0,3,1,7
2,0,4,1,6
2,0,5,1,16
2,0,6,1,54
2,0,7,1,168
2,0,8,1,297
2,0,9,1,169
2,0,10,1,109
2,0,11,1,123
2,0,12,1,184
2,0,13,1,169
2,0,14,1,144
2,0,15,1,176
2,0,16,1,205
2,0,17,1,428
2,0,18,1,362
2,0,19,1,286
2,0,20,1,165
2,0,21,1,151
2,0,22,1,90
2,0,23,1,46
2,0,0,2,25
2,0,1,2,7
2,0,2,2,13
2,0,3,2,3
2,0,4,2,5
2,0,5,2,18
2,0,6,2,65
2,0,7,2,188
2,0,8,2,351
2,0,9,2,162
2,0,10,2,75
2,0,11,2,72
2,0,12,2,103
2,0,13,2,129
2,0,14,2,107
2,0,15,2,127
2,0,16,2,192
2,0,17,2,411
2,0,18,2,421
2,0,19,2,276
2,0,20,2,168
2,0,21,2,122
2,0,22,2,112
2,0,23,2,52
2,0,0,3,33
2,0,1,3,7
2,0,2,3,2
2,0,3,3,2
2,0,4,3,9
2,0,5,3,15
2,0,6,3,64
2,0,7,3,237
2,0,8,3,396
2,0,9,3,197
2,0,10,3,131
2,0,11,3,118
2,0,12,3,145
2,0,13,3,177
2,0,14,3,148
2,0,15,3,145
2,0,16,3,255
2,0,17,3,432
2,0,18,3,441
2,0,19,3,383
2,0,20,3,225
2,0,21,3,172
2,0,22,3,117
2,0,23,3,93
2,0,0,4,44
2,0,1,4,26
2,0,2,4,13
2,0,3,4,7
2,0,4,4,6
2,0,5,4,14
2,0,6,4,75
2,0,7,4,198
2,0,8,4,365
2,0,9,4,196
2,0,10,4,98
2,0,11,4,133
2,0,12,4,199
2,0,13,4,177
2,0,14,4,228
2,0,15,4,235
2,0,16,4,294
2,0,17,4,481
2,0,18,4,452
2,0,19,4,324
2,0,20,4,204
2,0,21,4,184
2,0,22,4,137
2,0,23,4,99
2,0,0,5,33
2,0,1,5,24
2,0,2,5,9
2,0,3,5,2
2,0,4,5,3
2,0,5,5,16
2,0,6,5,49
2,0,7,5,180
2,0,8,5,346
2,0,9,5,195
2,0,10,5,136
2,0,11,5,106
2,0,12,5,80
2,0,13,5,40
2,0,14,5,36
2,0,15,5,75
2,0,16,5,62
2,0,17,5,69
2,0,18,5,51
2,0,19,5,55
2,0,20,5,47
2,0,21,5,28
2,0,22,5,24
2,0,23,5,17
2,0,0,6,18
2,0,1,6,16
2,0,2,6,17
2,0,3,6,4
2,0,4,6,5
2,0,5,6,7
2,0,6,6,11
2,0,7,6,19
2,0,8,6,47
2,0,9,6,68
2,0,10,6,129
2,0,11,6,232
2,0,12,6,291
2,0,13,6,312
2,0,14,6,391
2,0,15,6,397
2,0,16,6,426
2,0,17,6,383
2,0,18,6,376
2,0,19,6,283
2,0,20,6,183
2,0,21,6,135
2,0,22,6,169
2,0,23,6,117
2,0,0,0,96
2,0,1,0,54
2,0,2,0,72
2,0,3,0,24
2,0,4,0,5
2,0,5,0,12
2,0,6,0,13
2,0,7,0,27
2,0,8,0,80
2,0,9,0,177
2,0,10,0,289
2,0,11,0,317
2,0,12,0,388
2,0,13,0,441
2,0,14,0,420
2,0,15,0,369
2,0,16,0,359
2,0,17,0,331
2,0,18,0,270
2,0,19,0,194
2,0,20,0,105
2,0,21,0,61
2,0,22,0,45
2,0,23,0,42
2,0,0,1,12
2,0,1,1,10
2,0,2,1,10
2,0,3,1,10
2,0,4,1,5
2,0,5,1,17
2,0,6,1,66
2,0,7,1,196
2,0,8,1,353
2,0,9,1,174
2,0,10,1,125
2,0,11,1,147
2,0,12,1,188
2,0,13,1,203
2,0,14,1,146
2,0,15,1,175
2,0,16,1,239
2,0,17,1,521
2,0,18,1,499
2,0,19,1,382
2,0,20,1,237
2,0,21,1,190
2,0,22,1,106
2,0,23,1,62
2,0,0,2,27
2,0,1,2,21
2,0,2,2,26
2,0,3,2,21
2,0,4,2,6
2,0,5,2,16
2,0,6,2,80
2,0,7,2,270
2,0,8,2,449
2,0,9,2,199
2,0,10,2,120
2,0,11,2,172
2,0,12,2,186
2,0,13,2,176
2,0,14,2,155
2,0,15,2,153
2,0,16,2,291
2,0,17,2,521
2,0,18,2,528
2,0,19,2,328
2,0,20,2,234
2,0,21,2,195
2,0,22,2,148
2,0,23,2,78
2,0,0,3,27
2,0,1,3,17
2,0,2,3,5
2,0,3,3,7
2,0,4,3,6
2,0,5,3,17
2,0,6,3,84
2,0,7,3,246
2,0,8,3,444
2,0,9,3,181
2,0,10,3,92
2,0,11,3,156
2,0,12,3,173
2,0,13,3,150
2,0,14,3,148
2,0,15,3,138
2,0,16,3,218
2,0,17,3,521
2,0,18,3,412
2,0,19,3,260
2,0,20,3,218
2,0,21,3,145
2,0,22,3,129
2,0,23,3,78
2,0,0,4,54
2,0,1,4,20
2,0,2,4,21
2,0,3,4,3
2,0,4,4,9
2,0,5,4,13
2,0,6,4,86
2,0,7,4,215
2,0,8,4,398
2,0,9,4,183
2,0,10,4,54
2,0,11,4,84
2,0,12,4,107
2,0,13,4,121
2,0,14,4,142
2,0,15,4,163
2,0,16,4,270
2,0,17,4,455
2,0,18,4,530
2,0,19,4,404
2,0,20,4,269
2,0,21,4,194
2,0,22,4,153
2,0,23,4,110
2,0,0,5,48
2,0,1,5,31
2,0,2,5,10
2,0,3,5,5
2,0,4,5,6
2,0,5,5,25
2,0,6,5,71
2,0,7,5,240
2,0,8,5,421
2,0,9,5,230
2,0,10,5,156
2,0,11,5,157
2,0,12,5,223
2,0,13,5,308
2,0,14,5,248
2,0,15,5,252
2,0,16,5,299
2,0,17,5,508
2,0,18,5,439
2,0,19,5,270
2,0,20,5,194
2,0,21,5,195
2,0,22,5,146
2,0,23,5,113
2,0,0,6,106
2,0,1,6,74
2,0,2,6,65
2,0,3,6,17
2,0,4,6,7
2,0,5,6,7
2,0,6,6,21
2,0,7,6,48
2,0,8,6,91
2,0,9,6,156
2,0,10,6,279
2,0,11,6,321
2,0,12,6,416
2,0,13,6,455
2,0,14,6,452
2,0,15,6,499
2,0,16,6,464
2,0,17,6,407
2,0,18,6,371
2,0,19,6,387
2,0,20,6,224
2,0,21,6,177
2,0,22,6,143
2,0,23,6,125
2,0,0,0,96
2,0,1,0,59
2,0,2,0,50
2,0,3,0,23
2,0,4,0,17
2,0,5,0,10
2,0,6,0,13
2,0,7,0,33
2,0,8,0,59
